Academic Year,LEA Number,LEA Name,School Number,School Name,Assessment,Tested Count,Level 1: Did not yet meet expectations - Count,Level 1: Did not yet meet expectations - Percent,Level 2: Partially met expectations - Count,Level 2: Partially met expectations - Percent,Level 3: Approached expectations - Count,Level 3: Approached expectations - Percent,Level 4: Met expectations - Count,Level 4: Met expectations - Percent,Level 5: Exceeded expectations - Count,Level 5: Exceeded expectations - Percent,Create Date
2017,01,Allegany,0702,Bel Air Elementary,Mathematics Grade 3,28,*,<= 5.0,2,7.1,7,25,13,46.4,5,17.9,20180117
2017,01,Allegany,0702,Bel Air Elementary,Mathematics Grade 4,36,3,8.3,2,5.6,15,41.7,15,41.7,*,<= 5.0,20180117
2017,01,Allegany,0702,Bel Air Elementary,Mathematics Grade 5,43,*,<= 5.0,17,39.5,14,32.6,7,16.3,3,7,20180117
2017,01,Allegany,0801,Westernport Elementary,English/Language Arts Grade 3,45,6,13.3,10,22.2,15,33.3,14,31.1,*,<= 5.0,20180117
2017,01,Allegany,0801,Westernport Elementary,English/Language Arts Grade 4,36,2,5.6,4,11.1,10,27.8,18,50,2,5.6,20180117
2017,01,Allegany,0801,Westernport Elementary,English/Language Arts Grade 5,50,6,12,13,26,12,24,18,36,*,<= 5.0,20180117
2017,01,Allegany,0801,Westernport Elementary,Mathematics Grade 3,45,9,20,10,22.2,15,33.3,10,22.2,*,<= 5.0,20180117
2017,01,Allegany,0801,Westernport Elementary,Mathematics Grade 4,36,2,5.6,4,11.1,8,22.2,22,61.1,*,<= 5.0,20180117
2017,01,Allegany,0801,Westernport Elementary,Mathematics Grade 5,50,6,12,14,28,23,46,7,14,*,<= 5.0,20180117
2017,01,Allegany,0802,Westmar Middle,English/Language Arts Grade 6,86,6,7,17,19.8,34,39.5,27,31.4,*,<= 5.0,20180117
2017,01,Allegany,0802,Westmar Middle,English/Language Arts Grade 7,97,14,14.4,17,17.5,28,28.9,30,30.9,8,8.2,20180117
2017,01,Allegany,0802,Westmar Middle,English/Language Arts Grade 8,91,16,17.6,17,18.7,26,28.6,31,34.1,*,<= 5.0,20180117
2017,01,Allegany,0802,Westmar Middle,Mathematics Grade 6,86,9,10.5,13,15.1,31,36,30,34.9,*,<= 5.0,20180117
2017,01,Allegany,0802,Westmar Middle,Mathematics Grade 7,97,12,12.4,30,30.9,32,33,19,19.6,*,<= 5.0,20180117
2017,01,Allegany,0802,Westmar Middle,Mathematics Grade 8,69,22,31.9,13,18.8,17,24.6,17,24.6,*,<= 5.0,20180117
2017,01,Allegany,0802,Westmar Middle,Algebra 1,22,*,<= 5.0,*,<= 5.0,2,9.1,19,86.4,*,<= 5.0,20180117
2017,01,Allegany,1001,George's Creek Elementary,English/Language Arts Grade 3,38,6,15.8,8,21.1,11,28.9,13,34.2,*,<= 5.0,20180117
2017,01,Allegany,1001,George's Creek Elementary,English/Language Arts Grade 4,47,6,12.8,10,21.3,12,25.5,19,40.4,*,<= 5.0,20180117
2017,01,Allegany,1001,George's Creek Elementary,English/Language Arts Grade 5,43,10,23.3,9,20.9,10,23.3,14,32.6,*,<= 5.0,20180117
2017,01,Allegany,1001,George's Creek Elementary,Mathematics Grade 3,38,4,10.5,8,21.1,16,42.1,8,21.1,2,5.3,20180117
2017,01,Allegany,1001,George's Creek Elementary,Mathematics Grade 4,47,9,19.1,14,29.8,11,23.4,13,27.7,*,<= 5.0,20180117
2017,01,Allegany,1001,George's Creek Elementary,Mathematics Grade 5,43,7,16.3,14,32.6,13,30.2,9,20.9,*,<= 5.0,20180117
2017,01,Allegany,1101,Frost Elementary,English/Language Arts Grade 3,43,*,<= 5.0,*,<= 5.0,12,27.9,23,53.5,5,11.6,20180117
2017,01,Allegany,1101,Frost Elementary,English/Language Arts Grade 4,34,*,<= 5.0,2,5.9,5,14.7,17,50,10,29.4,20180117
2017,01,Allegany,1101,Frost Elementary,English/Language Arts Grade 5,31,*,<= 5.0,6,19.4,5,16.1,14,45.2,5,16.1,20180117
2017,01,Allegany,1101,Frost Elementary,Mathematics Grade 3,43,*,<= 5.0,3,7,8,18.6,19,44.2,13,30.2,20180117
2017,01,Allegany,1101,Frost Elementary,Mathematics Grade 4,34,*,<= 5.0,3,8.8,8,23.5,20,58.8,3,8.8,20180117
2017,01,Allegany,1101,Frost Elementary,Mathematics Grade 5,31,*,<= 5.0,3,9.7,6,19.4,14,45.2,7,22.6,20180117
2017,01,Allegany,1301,Mount Savage Middle,English/Language Arts Grade 6,136,10,7.4,28,20.6,42,30.9,53,39,*,<= 5.0,20180117
2017,01,Allegany,1301,Mount Savage Middle,English/Language Arts Grade 7,134,16,11.9,22,16.4,39,29.1,43,32.1,14,10.4,20180117
2017,01,Allegany,1301,Mount Savage Middle,English/Language Arts Grade 8,140,26,18.6,31,22.1,28,20,51,36.4,*,<= 5.0,20180117
2017,01,Allegany,1301,Mount Savage Middle,Mathematics Grade 6,136,13,9.6,25,18.4,48,35.3,41,30.1,9,6.6,20180117
2017,01,Allegany,1301,Mount Savage Middle,Mathematics Grade 7,134,*,<= 5.0,39,29.1,54,40.3,29,21.6,*,<= 5.0,20180117
2017,01,Allegany,1301,Mount Savage Middle,Mathematics Grade 8,84,21,25,35,41.7,26,31,*,<= 5.0,*,<= 5.0,20180117
2017,01,Allegany,1301,Mount Savage Middle,Algebra 1,56,*,<= 5.0,*,<= 5.0,10,17.9,44,78.6,*,<= 5.0,20180117
2017,01,Allegany,1302,Mt. Savage Elementary,English/Language Arts Grade 3,24,2,8.3,2,8.3,5,20.8,12,50,3,12.5,20180117
2017,01,Allegany,1302,Mt. Savage Elementary,English/Language Arts Grade 4,36,*,<= 5.0,3,8.3,12,33.3,17,47.2,3,8.3,20180117
2017,01,Allegany,1302,Mt. Savage Elementary,English/Language Arts Grade 5,31,*,<= 5.0,2,6.5,12,38.7,17,54.8,*,<= 5.0,20180117
2017,01,Allegany,1302,Mt. Savage Elementary,Mathematics Grade 3,24,*,<= 5.0,4,16.7,2,8.3,14,58.3,4,16.7,20180117
2017,01,Allegany,1302,Mt. Savage Elementary,Mathematics Grade 4,36,*,<= 5.0,6,16.7,16,44.4,12,33.3,*,<= 5.0,20180117
2017,01,Allegany,1302,Mt. Savage Elementary,Mathematics Grade 5,31,2,6.5,3,9.7,12,38.7,13,41.9,*,<= 5.0,20180117
2017,01,Allegany,2404,Mountain Ridge High School,English/Language Arts Grade 10,218,28,12.8,26,11.9,46,21.1,82,37.6,36,16.5,20180117
2017,01,Allegany,2404,Mountain Ridge High School,English/Language Arts Grade 11,145,45,31,47,32.4,38,26.2,15,10.3,*,<= 5.0,20180117
2017,01,Allegany,2404,Mountain Ridge High School,Algebra 1,124,31,25,53,42.7,32,25.8,8,6.5,*,<= 5.0,20180117
2017,01,Allegany,2404,Mountain Ridge High School,Algebra 2,259,131,50.6,56,21.6,42,16.2,30,11.6,*,<= 5.0,20180117
2017,01,Allegany,2801,Beall Elementary,English/Language Arts Grade 3,62,13,21,11,17.7,11,17.7,25,40.3,*,<= 5.0,20180117
2017,01,Allegany,2801,Beall Elementary,English/Language Arts Grade 4,60,4,6.7,9,15,16,26.7,26,43.3,5,8.3,20180117
2017,01,Allegany,2801,Beall Elementary,English/Language Arts Grade 5,52,*,<= 5.0,8,15.4,17,32.7,25,48.1,*,<= 5.0,20180117
2017,01,Allegany,2801,Beall Elementary,Mathematics Grade 3,62,13,21,11,17.7,6,9.7,21,33.9,11,17.7,20180117
2017,01,Allegany,2801,Beall Elementary,Mathematics Grade 4,60,5,8.3,9,15,14,23.3,29,48.3,*,<= 5.0,20180117
2017,01,Allegany,2801,Beall Elementary,Mathematics Grade 5,52,*,<= 5.0,8,15.4,21,40.4,17,32.7,5,9.6,20180117
2017,01,Allegany,2901,Cash Valley Elementary,English/Language Arts Grade 3,27,*,<= 5.0,3,11.1,8,29.6,16,59.3,*,<= 5.0,20180117
2017,01,Allegany,2901,Cash Valley Elementary,English/Language Arts Grade 4,34,3,8.8,*,<= 5.0,7,20.6,15,44.1,8,23.5,20180117
2017,01,Allegany,2901,Cash Valley Elementary,English/Language Arts Grade 5,52,*,<= 5.0,9,17.3,14,26.9,26,50,3,5.8,20180117
2017,01,Allegany,2901,Cash Valley Elementary,Mathematics Grade 3,27,*,<= 5.0,4,14.8,6,22.2,13,48.1,3,11.1,20180117
2017,01,Allegany,2901,Cash Valley Elementary,Mathematics Grade 4,34,*,<= 5.0,6,17.6,5,14.7,19,55.9,3,8.8,20180117
2017,01,Allegany,2901,Cash Valley Elementary,Mathematics Grade 5,52,*,<= 5.0,10,19.2,21,40.4,16,30.8,3,5.8,20180117
2017,01,Allegany,2902,Parkside Elementary,English/Language Arts Grade 3,35,5,14.3,4,11.4,5,14.3,17,48.6,4,11.4,20180117
2017,01,Allegany,2902,Parkside Elementary,English/Language Arts Grade 4,37,3,8.1,6,16.2,7,18.9,16,43.2,5,13.5,20180117
2017,01,Allegany,2902,Parkside Elementary,English/Language Arts Grade 5,36,*,<= 5.0,3,8.3,13,36.1,18,50,2,5.6,20180117
2017,01,Allegany,2902,Parkside Elementary,Mathematics Grade 3,35,6,17.1,3,8.6,9,25.7,11,31.4,6,17.1,20180117
2017,01,Allegany,2902,Parkside Elementary,Mathematics Grade 4,37,5,13.5,4,10.8,8,21.6,17,45.9,3,8.1,20180117
2017,01,Allegany,2902,Parkside Elementary,Mathematics Grade 5,36,*,<= 5.0,*,<= 5.0,11,30.6,19,52.8,5,13.9,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 3,626,119,19,100,16,141,22.5,244,39,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 4,644,58,9,110,17.1,158,24.5,260,40.4,58,9,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 5,623,54,8.7,122,19.6,172,27.6,258,41.4,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 6,584,60,10.3,138,23.6,184,31.5,186,31.8,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 7,619,93,15,116,18.7,173,27.9,188,30.4,49,7.9,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 8,610,132,21.6,119,19.5,139,22.8,199,32.6,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 10,640,122,19.1,88,13.8,128,20,228,35.6,74,11.6,20180117
2017,01,Allegany,A,All Allegany Schools,English/Language Arts Grade 11,646,244,37.8,155,24,138,21.4,103,15.9,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,Mathematics Grade 3,625,95,15.2,106,17,156,25,207,33.1,61,9.8,20180117
2017,01,Allegany,A,All Allegany Schools,Mathematics Grade 4,644,76,11.8,118,18.3,174,27,253,39.3,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,Mathematics Grade 5,623,59,9.5,141,22.6,203,32.6,189,30.3,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,Mathematics Grade 6,584,67,11.5,115,19.7,186,31.8,182,31.2,34,5.8,20180117
2017,01,Allegany,A,All Allegany Schools,Mathematics Grade 7,618,57,9.2,155,25.1,240,38.8,142,23,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,Mathematics Grade 8,393,116,29.5,98,24.9,104,26.5,75,19.1,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,Algebra 1,676,112,16.6,208,30.8,131,19.4,207,30.6,*,<= 5.0,20180117
2017,01,Allegany,A,All Allegany Schools,Algebra 2,818,424,51.8,208,25.4,114,13.9,72,8.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,English/Language Arts Grade 6,234,39,16.7,49,20.9,54,23.1,74,31.6,18,7.7,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,English/Language Arts Grade 7,219,35,16,41,18.7,60,27.4,59,26.9,24,11,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,English/Language Arts Grade 8,228,50,21.9,51,22.4,47,20.6,64,28.1,16,7,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,Mathematics Grade 6,235,45,19.1,70,29.8,57,24.3,58,24.7,*,<= 5.0,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,Mathematics Grade 7,217,37,17.1,63,29,77,35.5,38,17.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,Mathematics Grade 8,151,49,32.5,53,35.1,34,22.5,15,9.9,*,<= 5.0,20180117
2017,02,Anne Arundel,1023,Brooklyn Park Middle,Algebra 1,77,*,<= 5.0,*,<= 5.0,16,20.8,56,72.7,*,<= 5.0,20180117
2017,02,Anne Arundel,1033,Glen Burnie High,English/Language Arts Grade 10,499,135,27.1,81,16.2,94,18.8,152,30.5,37,7.4,20180117
2017,02,Anne Arundel,1033,Glen Burnie High,Algebra 1,388,95,24.5,166,42.8,98,25.3,29,7.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1033,Glen Burnie High,Algebra 2,133,22,16.5,38,28.6,42,31.6,31,23.3,*,<= 5.0,20180117
2017,02,Anne Arundel,1033,Glen Burnie High,Geometry,164,9,5.5,49,29.9,81,49.4,24,14.6,*,<= 5.0,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,English/Language Arts Grade 6,162,19,11.7,38,23.5,65,40.1,38,23.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,English/Language Arts Grade 7,172,42,24.4,35,20.3,42,24.4,39,22.7,14,8.1,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,English/Language Arts Grade 8,196,43,21.9,39,19.9,57,29.1,48,24.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,Mathematics Grade 6,160,20,12.5,49,30.6,48,30,42,26.3,*,<= 5.0,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,Mathematics Grade 7,171,19,11.1,50,29.2,69,40.4,31,18.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,Mathematics Grade 8,120,38,31.7,40,33.3,29,24.2,13,10.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1043,Corkran Middle School,Algebra 1,76,*,<= 5.0,6,7.9,18,23.7,51,67.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1053,Lindale Middle,English/Language Arts Grade 6,354,46,13,70,19.8,122,34.5,101,28.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1053,Lindale Middle,English/Language Arts Grade 7,338,35,10.4,62,18.3,91,26.9,107,31.7,43,12.7,20180117
2017,02,Anne Arundel,1053,Lindale Middle,English/Language Arts Grade 8,330,74,22.4,72,21.8,77,23.3,88,26.7,19,5.8,20180117
2017,02,Anne Arundel,1053,Lindale Middle,Mathematics Grade 6,356,40,11.2,88,24.7,109,30.6,106,29.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1053,Lindale Middle,Mathematics Grade 7,341,27,7.9,82,24,120,35.2,105,30.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1053,Lindale Middle,Mathematics Grade 8,208,63,30.3,69,33.2,58,27.9,18,8.7,*,<= 5.0,20180117
2017,02,Anne Arundel,1053,Lindale Middle,Algebra 1,127,*,<= 5.0,8,6.3,28,22,88,69.3,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,English/Language Arts Grade 6,266,39,14.7,84,31.6,77,28.9,65,24.4,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,English/Language Arts Grade 7,287,54,18.8,76,26.5,88,30.7,62,21.6,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,English/Language Arts Grade 8,267,55,20.6,77,28.8,67,25.1,63,23.6,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,Mathematics Grade 6,264,69,26.1,90,34.1,56,21.2,45,17,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,Mathematics Grade 7,289,43,14.9,109,37.7,103,35.6,34,11.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,Mathematics Grade 8,182,81,44.5,63,34.6,34,18.7,*,<= 5.0,*,<= 5.0,20180117
2017,02,Anne Arundel,1063,Marley Middle,Algebra 1,85,*,<= 5.0,17,20,37,43.5,29,34.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1082,Belle Grove Elementary,English/Language Arts Grade 3,44,11,25,13,29.5,6,13.6,11,25,3,6.8,20180117
2017,02,Anne Arundel,1082,Belle Grove Elementary,English/Language Arts Grade 4,43,8,18.6,12,27.9,10,23.3,9,20.9,4,9.3,20180117
2017,02,Anne Arundel,1082,Belle Grove Elementary,English/Language Arts Grade 5,40,9,22.5,17,42.5,9,22.5,5,12.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1082,Belle Grove Elementary,Mathematics Grade 3,44,16,36.4,9,20.5,9,20.5,9,20.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1082,Belle Grove Elementary,Mathematics Grade 4,43,7,16.3,10,23.3,12,27.9,13,30.2,*,<= 5.0,20180117
2017,02,Anne Arundel,1082,Belle Grove Elementary,Mathematics Grade 5,40,6,15,20,50,12,30,*,<= 5.0,*,<= 5.0,20180117
2017,02,Anne Arundel,1092,Brooklyn Park Elementary,English/Language Arts Grade 3,62,11,17.7,14,22.6,17,27.4,19,30.6,*,<= 5.0,20180117
2017,02,Anne Arundel,1092,Brooklyn Park Elementary,English/Language Arts Grade 4,69,10,14.5,21,30.4,18,26.1,19,27.5,*,<= 5.0,20180117
2017,02,Anne Arundel,1092,Brooklyn Park Elementary,English/Language Arts Grade 5,73,11,15.1,14,19.2,27,37,21,28.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1092,Brooklyn Park Elementary,Mathematics Grade 3,62,17,27.4,13,21,14,22.6,16,25.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1092,Brooklyn Park Elementary,Mathematics Grade 4,69,13,18.8,19,27.5,21,30.4,15,21.7,*,<= 5.0,20180117
2017,02,Anne Arundel,1092,Brooklyn Park Elementary,Mathematics Grade 5,73,*,<= 5.0,25,34.2,27,37,17,23.3,*,<= 5.0,20180117
2017,02,Anne Arundel,1112,George T. Cromwell Elementary,English/Language Arts Grade 3,74,9,12.2,12,16.2,14,18.9,33,44.6,6,8.1,20180117
2017,02,Anne Arundel,1112,George T. Cromwell Elementary,English/Language Arts Grade 4,49,6,12.2,10,20.4,10,20.4,15,30.6,8,16.3,20180117
2017,02,Anne Arundel,1112,George T. Cromwell Elementary,English/Language Arts Grade 5,68,4,5.9,14,20.6,17,25,32,47.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1112,George T. Cromwell Elementary,Mathematics Grade 3,75,9,12,12,16,32,42.7,17,22.7,5,6.7,20180117
2017,02,Anne Arundel,1112,George T. Cromwell Elementary,Mathematics Grade 4,49,6,12.2,15,30.6,11,22.4,13,26.5,4,8.2,20180117
2017,02,Anne Arundel,1112,George T. Cromwell Elementary,Mathematics Grade 5,68,*,<= 5.0,17,25,25,36.8,24,35.3,*,<= 5.0,20180117
2017,02,Anne Arundel,1122,Freetown Elementary,English/Language Arts Grade 3,71,13,18.3,16,22.5,19,26.8,22,31,*,<= 5.0,20180117
2017,02,Anne Arundel,1122,Freetown Elementary,English/Language Arts Grade 4,63,12,19,21,33.3,14,22.2,14,22.2,*,<= 5.0,20180117
2017,02,Anne Arundel,1122,Freetown Elementary,English/Language Arts Grade 5,71,10,14.1,16,22.5,23,32.4,21,29.6,*,<= 5.0,20180117
2017,02,Anne Arundel,1122,Freetown Elementary,Mathematics Grade 3,71,9,12.7,19,26.8,26,36.6,14,19.7,*,<= 5.0,20180117
2017,02,Anne Arundel,1122,Freetown Elementary,Mathematics Grade 4,64,21,32.8,17,26.6,15,23.4,11,17.2,*,<= 5.0,20180117
2017,02,Anne Arundel,1122,Freetown Elementary,Mathematics Grade 5,71,11,15.5,23,32.4,24,33.8,13,18.3,*,<= 5.0,20180117
2017,02,Anne Arundel,1132,Glendale Elementary,English/Language Arts Grade 3,89,17,19.1,20,22.5,20,22.5,31,34.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1132,Glendale Elementary,English/Language Arts Grade 4,56,7,12.5,9,16.1,20,35.7,18,32.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1132,Glendale Elementary,English/Language Arts Grade 5,54,6,11.1,7,13,18,33.3,23,42.6,*,<= 5.0,20180117
2017,02,Anne Arundel,1132,Glendale Elementary,Mathematics Grade 3,88,13,14.8,26,29.5,23,26.1,23,26.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1132,Glendale Elementary,Mathematics Grade 4,56,6,10.7,22,39.3,16,28.6,8,14.3,4,7.1,20180117
2017,02,Anne Arundel,1132,Glendale Elementary,Mathematics Grade 5,54,8,14.8,11,20.4,15,27.8,19,35.2,*,<= 5.0,20180117
2017,02,Anne Arundel,1142,Hilltop Elementary,English/Language Arts Grade 3,107,32,29.9,18,16.8,26,24.3,28,26.2,*,<= 5.0,20180117
2017,02,Anne Arundel,1142,Hilltop Elementary,English/Language Arts Grade 4,108,23,21.3,27,25,28,25.9,25,23.1,*,<= 5.0,20180117
2017,02,Anne Arundel,1142,Hilltop Elementary,English/Language Arts Grade 5,82,21,25.6,21,25.6,22,26.8,18,22,*,<= 5.0,20180117
2017,02,Anne Arundel,1142,Hilltop Elementary,Mathematics Grade 3,106,35,33,23,21.7,26,24.5,22,20.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1142,Hilltop Elementary,Mathematics Grade 4,107,21,19.6,40,37.4,28,26.2,18,16.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1142,Hilltop Elementary,Mathematics Grade 5,85,24,28.2,42,49.4,9,10.6,10,11.8,*,<= 5.0,20180117
2017,02,Anne Arundel,1152,Linthicum Elementary,English/Language Arts Grade 3,79,4,5.1,*,<= 5.0,13,16.5,51,64.6,8,10.1,20180117
2017,02,Anne Arundel,1152,Linthicum Elementary,English/Language Arts Grade 4,88,*,<= 5.0,6,6.8,15,17,51,58,14,15.9,20180117
2017,02,Anne Arundel,1152,Linthicum Elementary,English/Language Arts Grade 5,55,*,<= 5.0,8,14.5,12,21.8,32,58.2,*,<= 5.0,20180117
2017,02,Anne Arundel,1152,Linthicum Elementary,Mathematics Grade 3,79,*,<= 5.0,7,8.9,20,25.3,42,53.2,9,11.4,20180117
